# STATION: JSDC1
# STATION NAME: JERSEYDALE
# LATITUDE: 37.543730
# LONGITUDE: -119.839700
# ELEVATION [ft]: 3762.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
JSDC1,10/11/2021 00:47 UTC,65.0,34.0,4.0,207.0,8.0,195.0,0.1,,8.0,69.0,7.3,13.9,,,,226.0,,SSW,,35.82
JSDC1,10/11/2021 01:47 UTC,58.0,43.0,1.0,127.0,5.0,23.0,0.1,,5.0,50.0,7.2,13.2,,,,229.0,,SE,,35.47
JSDC1,10/11/2021 02:47 UTC,52.0,53.0,2.0,328.0,3.0,0.0,0.1,,3.0,44.0,7.2,13.1,,,,323.0,,NNW,,35.25
JSDC1,10/11/2021 03:47 UTC,52.0,55.0,3.0,330.0,5.0,0.0,0.1,,5.0,42.0,7.5,13.0,,,,354.0,,NNW,,36.19
JSDC1,10/11/2021 04:47 UTC,51.0,58.0,3.0,323.0,4.0,0.0,0.1,,4.0,41.0,8.0,13.0,,,,302.0,,NW,,36.6
JSDC1,10/11/2021 05:47 UTC,49.0,62.0,2.0,322.0,5.0,0.0,0.1,,5.0,41.0,8.4,13.0,,,,303.0,,NW,,36.42
JSDC1,10/11/2021 06:47 UTC,47.0,64.0,3.0,318.0,4.0,0.0,0.1,,4.0,41.0,9.1,12.9,,,,340.0,,NW,,35.33
JSDC1,10/11/2021 07:47 UTC,50.0,58.0,2.0,344.0,4.0,0.0,0.1,,4.0,39.0,9.5,12.9,,,,331.0,,NNW,,35.66
JSDC1,10/11/2021 08:47 UTC,49.0,60.0,2.0,327.0,3.0,0.0,0.1,,3.0,38.0,10.3,12.9,,,,330.0,,NNW,,35.58
JSDC1,10/11/2021 09:47 UTC,49.0,59.0,1.0,28.0,3.0,0.0,0.1,,3.0,39.0,10.6,12.8,,,,302.0,,NNE,,35.16
JSDC1,10/11/2021 10:47 UTC,49.0,60.0,0.0,,3.0,0.0,0.1,,3.0,40.0,11.3,12.8,,,,70.0,,,,35.58
JSDC1,10/11/2021 11:47 UTC,47.0,63.0,4.0,342.0,11.0,0.0,0.1,,11.0,40.0,11.6,12.8,,,,341.0,,NNW,,34.93
JSDC1,10/11/2021 12:47 UTC,45.0,70.0,2.0,310.0,8.0,0.0,0.1,,8.0,37.0,11.5,12.8,,,,21.0,,NW,,35.7
JSDC1,10/11/2021 13:47 UTC,44.0,71.0,2.0,353.0,4.0,0.0,0.1,,4.0,36.0,12.3,12.8,,,,288.0,,N,,35.1
JSDC1,10/11/2021 14:47 UTC,45.0,74.0,3.0,10.0,13.0,6.0,0.1,,13.0,42.0,13.1,12.8,,69.0,44.0,253.0,,N,,37.12
JSDC1,10/11/2021 15:47 UTC,45.0,79.0,9.0,338.0,13.0,130.0,0.1,,13.0,51.0,12.8,13.6,,,,2.0,,NNW,,38.81
JSDC1,10/11/2021 16:47 UTC,48.0,54.0,7.0,321.0,17.0,408.0,0.1,,17.0,58.0,11.6,13.9,,,,345.0,,NW,,31.99
JSDC1,10/11/2021 17:47 UTC,49.0,45.0,9.0,311.0,17.0,587.0,0.1,,17.0,61.0,10.7,13.6,,,,346.0,,NW,,28.4
JSDC1,10/11/2021 18:47 UTC,50.0,42.0,8.0,251.0,18.0,705.0,0.1,,18.0,65.0,9.9,14.2,,,,301.0,,WSW,,27.62
JSDC1,10/11/2021 19:47 UTC,51.0,40.0,8.0,329.0,16.0,733.0,0.1,,16.0,63.0,9.8,13.8,,,,228.0,,NNW,,27.33
JSDC1,10/11/2021 20:47 UTC,45.0,71.0,5.0,308.0,23.0,419.0,0.1,,23.0,47.0,9.3,14.0,,,,344.0,,NW,,36.06
JSDC1,10/11/2021 21:47 UTC,54.0,36.0,10.0,292.0,19.0,676.0,0.1,,19.0,65.0,9.9,14.0,,,,288.0,,WNW,,27.46
JSDC1,10/11/2021 22:47 UTC,41.0,75.0,3.0,317.0,16.0,144.0,0.15,,16.0,39.0,9.4,14.0,,,,300.0,,NW,,33.59
JSDC1,10/11/2021 23:47 UTC,48.0,35.0,8.0,323.0,18.0,226.0,0.15,,18.0,42.0,10.7,13.8,,,,294.0,,NW,,21.44
JSDC1,10/12/2021 00:47 UTC,49.0,28.0,11.0,307.0,18.0,123.0,0.15,,18.0,49.0,11.4,13.7,,,,320.0,,NW,,17.09
JSDC1,10/12/2021 01:47 UTC,46.0,27.0,9.0,329.0,24.0,21.0,0.15,,24.0,40.0,11.2,13.3,,,,351.0,,NNW,,13.66
JSDC1,10/12/2021 02:47 UTC,44.0,27.0,12.0,321.0,25.0,0.0,0.15,,25.0,40.0,10.8,13.2,,,,347.0,,NW,,11.93
JSDC1,10/12/2021 03:47 UTC,43.0,32.0,11.0,318.0,23.0,0.0,0.15,,23.0,38.0,10.5,13.1,,,,341.0,,NW,,14.92
JSDC1,10/12/2021 04:47 UTC,43.0,31.0,10.0,314.0,22.0,0.0,0.15,,22.0,38.0,10.2,13.0,,,,347.0,,NW,,14.2
JSDC1,10/12/2021 05:47 UTC,42.0,31.0,5.0,329.0,21.0,0.0,0.15,,21.0,35.0,9.6,13.0,,,,351.0,,NNW,,13.32
JSDC1,10/12/2021 06:47 UTC,39.0,37.0,5.99,323.0,19.0,0.0,0.15,,19.0,33.0,9.7,12.9,,,,348.0,,NW,,14.7
JSDC1,10/12/2021 07:47 UTC,40.0,34.0,5.99,344.0,13.0,0.0,0.15,,13.0,34.0,9.2,12.9,,,,351.0,,NNW,,13.66
JSDC1,10/12/2021 08:47 UTC,39.0,36.0,5.0,348.0,14.01,0.0,0.15,,14.01,32.0,9.4,12.9,,,,329.0,,NNW,,14.08
JSDC1,10/12/2021 09:47 UTC,40.0,33.0,8.0,340.0,13.0,0.0,0.15,,13.0,34.0,9.5,12.8,,,,343.0,,NNW,,12.98
JSDC1,10/12/2021 10:47 UTC,39.0,33.0,5.99,339.0,13.0,0.0,0.15,,13.0,32.0,9.4,12.8,,,,343.0,,NNW,,12.1
JSDC1,10/12/2021 11:47 UTC,37.0,35.0,2.0,353.0,10.0,0.0,0.15,,10.0,28.0,9.2,12.8,,,,343.0,,N,,11.65
JSDC1,10/12/2021 12:47 UTC,33.0,43.0,4.0,315.0,5.0,0.0,0.15,,5.0,26.0,9.1,12.7,,,,317.0,,NW,,12.73
JSDC1,10/12/2021 13:47 UTC,34.0,39.0,4.0,308.0,7.0,0.0,0.15,,7.0,26.0,9.1,12.7,,,,343.0,,NW,,11.41
JSDC1,10/12/2021 14:47 UTC,34.0,39.0,4.0,321.0,5.0,8.0,0.15,,5.0,26.0,9.4,12.7,,55.0,32.0,324.0,,NW,,11.41
JSDC1,10/12/2021 15:47 UTC,42.0,29.0,4.0,345.0,5.0,191.0,0.15,,5.0,50.0,10.3,13.6,,,,315.0,,NNW,,11.81
JSDC1,10/12/2021 16:47 UTC,51.0,21.0,4.0,113.0,8.0,416.0,0.15,,8.0,62.0,9.8,13.7,,,,99.0,,ESE,,12.24
JSDC1,10/12/2021 17:47 UTC,53.0,20.0,3.0,160.0,9.0,597.0,0.15,,9.0,67.0,8.6,13.7,,,,162.0,,SSE,,12.82
JSDC1,10/12/2021 18:47 UTC,55.0,20.0,4.0,164.0,9.0,715.0,0.15,,9.0,70.0,8.2,13.7,,,,198.0,,SSE,,14.49
JSDC1,10/12/2021 19:47 UTC,55.0,20.0,7.0,180.0,12.0,772.0,0.15,,12.0,70.0,8.0,13.6,,,,183.0,,S,,14.49
JSDC1,10/12/2021 20:47 UTC,56.0,20.0,5.99,174.0,14.01,763.0,0.15,,14.01,69.0,7.8,13.7,,,,175.0,,S,,15.33
JSDC1,10/12/2021 21:47 UTC,57.0,18.0,5.0,168.0,13.0,692.0,0.15,,13.0,68.0,7.4,13.9,,,,154.0,,SSE,,13.76
JSDC1,10/12/2021 22:47 UTC,57.0,19.0,4.0,149.0,12.0,563.0,0.15,,12.0,68.0,7.3,14.0,,,,195.0,,SSE,,14.99
JSDC1,10/12/2021 23:47 UTC,57.0,20.0,3.0,255.0,13.0,387.0,0.15,,13.0,65.0,7.1,13.8,,,,225.0,,WSW,,16.16
JSDC1,10/13/2021 00:47 UTC,54.0,23.0,2.0,281.0,11.0,190.0,0.15,,11.0,58.0,6.6,13.7,,,,220.0,,W,,16.84
JSDC1,10/13/2021 01:47 UTC,48.0,27.0,2.0,245.0,5.99,19.0,0.15,,5.99,40.0,6.4,13.2,,,,229.0,,WSW,,15.39
JSDC1,10/13/2021 02:47 UTC,45.0,31.0,2.0,344.0,5.99,0.0,0.15,,5.99,36.0,6.3,13.1,,,,352.0,,NNW,,15.95
JSDC1,10/13/2021 03:47 UTC,40.0,41.0,7.0,343.0,9.0,0.0,0.15,,9.0,33.0,6.4,13.1,,,,339.0,,NNW,,17.98
JSDC1,10/13/2021 04:47 UTC,42.0,37.0,4.0,319.0,5.99,0.0,0.15,,5.99,34.0,6.6,13.0,,,,338.0,,NW,,17.39
JSDC1,10/13/2021 05:47 UTC,42.0,37.0,1.0,328.0,5.0,0.0,0.15,,5.0,31.0,6.6,13.0,,,,303.0,,NNW,,17.39
JSDC1,10/13/2021 06:47 UTC,43.0,35.0,1.0,314.0,3.0,0.0,0.15,,3.0,31.0,6.7,12.9,,,,360.0,,NW,,16.99
JSDC1,10/13/2021 07:47 UTC,43.0,35.0,1.0,144.0,4.0,0.0,0.15,,4.0,34.0,6.9,12.9,,,,128.0,,SE,,16.99
JSDC1,10/13/2021 08:47 UTC,40.0,38.0,0.0,,3.0,0.0,0.15,,3.0,30.0,7.0,12.9,,,,166.0,,,,16.21
JSDC1,10/13/2021 09:47 UTC,40.0,40.0,1.0,330.0,2.0,0.0,0.15,,2.0,29.0,7.1,12.9,,,,321.0,,NNW,,17.4
JSDC1,10/13/2021 10:47 UTC,39.0,40.0,2.0,340.0,4.0,0.0,0.15,,4.0,30.0,7.4,12.8,,,,352.0,,NNW,,16.5
JSDC1,10/13/2021 11:47 UTC,39.0,41.0,3.0,316.0,4.0,0.0,0.15,,4.0,29.0,7.3,12.8,,,,314.0,,NW,,17.07
JSDC1,10/13/2021 12:47 UTC,38.0,43.0,3.0,317.0,4.0,0.0,0.15,,4.0,30.0,7.6,12.8,,,,317.0,,NW,,17.27
JSDC1,10/13/2021 13:47 UTC,37.0,45.0,3.0,318.0,4.0,0.0,0.15,,4.0,30.0,7.8,12.8,,,,306.0,,NW,,17.42
JSDC1,10/13/2021 14:47 UTC,38.0,44.0,3.0,327.0,5.0,8.0,0.15,,5.0,32.0,8.1,12.8,,58.0,33.0,341.0,,NNW,,17.81
JSDC1,10/13/2021 15:47 UTC,46.0,35.0,3.0,346.0,5.0,175.0,0.15,,5.0,54.0,8.1,13.5,,,,349.0,,NNW,,19.66
JSDC1,10/13/2021 16:47 UTC,53.0,26.0,1.0,322.0,4.0,311.0,0.15,,4.0,64.0,8.8,13.6,,,,298.0,,NW,,18.83
JSDC1,10/13/2021 17:47 UTC,58.0,22.0,3.0,207.0,5.99,506.0,0.15,,5.99,73.0,7.7,13.6,,,,305.0,,SSW,,19.2
JSDC1,10/13/2021 18:47 UTC,62.0,19.0,1.0,344.0,5.99,717.0,0.15,,5.99,77.0,7.3,13.4,,,,303.0,,NNW,,19.15
JSDC1,10/13/2021 19:47 UTC,62.0,19.0,4.0,158.0,10.0,744.0,0.15,,10.0,77.0,6.9,13.5,,,,142.0,,SSE,,19.15
JSDC1,10/13/2021 20:47 UTC,63.0,19.0,5.0,142.0,10.0,637.0,0.15,,10.0,78.0,6.9,13.4,,,,185.0,,SE,,19.98
JSDC1,10/13/2021 21:47 UTC,64.0,19.0,4.0,226.0,12.0,685.0,0.15,,12.0,75.0,6.5,13.5,,,,177.0,,SW,,20.81
JSDC1,10/13/2021 22:47 UTC,63.0,19.0,4.0,151.0,13.0,548.0,0.15,,13.0,73.0,6.3,13.4,,,,193.0,,SSE,,19.98
JSDC1,10/13/2021 23:47 UTC,63.0,19.0,3.0,193.0,13.0,373.0,0.15,,13.0,70.0,6.3,13.5,,,,188.0,,SSW,,19.98
JSDC1,10/14/2021 00:47 UTC,58.0,20.0,4.0,259.0,9.0,181.0,0.15,,9.0,61.0,5.9,14.0,,,,221.0,,W,,17.0
JSDC1,10/14/2021 01:47 UTC,51.0,26.0,2.0,326.0,7.0,18.0,0.15,,7.0,42.0,5.7,13.2,,,,258.0,,NW,,17.11
JSDC1,10/14/2021 02:47 UTC,47.0,31.0,4.0,335.0,5.99,0.0,0.15,,5.99,39.0,5.7,13.1,,,,353.0,,NNW,,17.71
JSDC1,10/14/2021 03:47 UTC,47.0,29.0,4.0,334.0,9.0,0.0,0.15,,9.0,39.0,5.7,13.0,,,,343.0,,NNW,,16.16
JSDC1,10/14/2021 04:47 UTC,46.0,31.0,3.0,324.0,8.0,0.0,0.15,,8.0,37.0,5.9,13.0,,,,342.0,,NW,,16.83
JSDC1,10/14/2021 05:47 UTC,42.0,35.0,3.0,343.0,5.0,0.0,0.15,,5.0,35.0,5.8,12.9,,,,316.0,,NNW,,16.1
JSDC1,10/14/2021 06:47 UTC,43.0,34.0,3.0,317.0,5.99,0.0,0.15,,5.99,36.0,6.1,12.9,,,,339.0,,NW,,16.32
JSDC1,10/14/2021 07:47 UTC,42.0,37.0,3.0,331.0,5.0,0.0,0.15,,5.0,35.0,6.1,12.9,,,,305.0,,NNW,,17.39
JSDC1,10/14/2021 08:47 UTC,44.0,34.0,3.0,311.0,5.0,0.0,0.15,,5.0,34.0,6.1,12.9,,,,342.0,,NW,,17.2
JSDC1,10/14/2021 09:47 UTC,43.0,37.0,3.0,320.0,4.0,0.0,0.15,,4.0,33.0,6.3,12.8,,,,340.0,,NW,,18.28
JSDC1,10/14/2021 10:47 UTC,42.0,39.0,3.0,323.0,4.0,0.0,0.15,,4.0,34.0,6.4,12.8,,,,312.0,,NW,,18.62
JSDC1,10/14/2021 11:47 UTC,41.0,40.0,3.0,323.0,4.0,0.0,0.15,,4.0,34.0,6.6,12.8,,,,316.0,,NW,,18.31
JSDC1,10/14/2021 12:47 UTC,41.0,41.0,3.0,322.0,5.0,0.0,0.15,,5.0,34.0,6.7,12.8,,,,317.0,,NW,,18.88
JSDC1,10/14/2021 13:47 UTC,43.0,42.0,3.0,309.0,5.0,0.0,0.15,,5.0,35.0,7.0,12.8,,,,344.0,,NW,,21.27
JSDC1,10/14/2021 14:47 UTC,41.0,47.0,3.0,334.0,4.0,8.0,0.15,,4.0,35.0,7.1,12.8,,45.0,41.0,340.0,,NNW,,22.11
JSDC1,10/14/2021 15:47 UTC,51.0,34.0,3.0,338.0,5.0,173.0,0.15,,5.0,58.0,7.7,14.1,,,,342.0,,NNW,,23.41
JSDC1,10/14/2021 16:47 UTC,60.0,26.0,2.0,149.0,5.99,397.0,0.15,,5.99,73.0,7.2,13.8,,,,178.0,,SSE,,24.85
JSDC1,10/14/2021 17:47 UTC,62.0,22.0,4.0,120.0,8.0,573.0,0.15,,8.0,76.0,6.6,13.6,,,,165.0,,ESE,,22.58
JSDC1,10/14/2021 18:47 UTC,64.0,21.0,5.0,162.0,11.0,691.0,0.15,,11.0,78.0,6.5,13.5,,,,179.0,,SSE,,23.17
JSDC1,10/14/2021 19:47 UTC,65.0,20.0,5.0,137.0,11.0,748.0,0.15,,11.0,79.0,6.2,13.8,,,,180.0,,SE,,22.85
JSDC1,10/14/2021 20:47 UTC,64.0,20.0,5.99,173.0,14.01,741.0,0.15,,14.01,78.0,6.1,14.0,,,,182.0,,S,,22.01
JSDC1,10/14/2021 21:47 UTC,65.0,19.0,5.0,181.0,13.0,669.0,0.15,,13.0,77.0,6.0,13.7,,,,199.0,,S,,21.64
JSDC1,10/14/2021 22:47 UTC,67.0,19.0,3.0,210.0,10.0,542.0,0.15,,10.0,76.0,5.9,13.7,,,,187.0,,SSW,,23.3
JSDC1,10/14/2021 23:47 UTC,64.0,22.0,5.0,199.0,10.0,368.0,0.15,,10.0,72.0,5.7,13.4,,,,204.0,,SSW,,24.27
JSDC1,10/15/2021 00:47 UTC,61.0,29.0,3.0,188.0,8.0,173.0,0.15,,8.0,64.0,5.5,13.5,,,,186.0,,S,,28.36
JSDC1,10/15/2021 01:47 UTC,55.0,37.0,1.0,125.0,4.0,15.0,0.15,,4.0,47.0,5.4,13.2,,,,165.0,,SE,,29.02
JSDC1,10/15/2021 02:47 UTC,50.0,44.0,0.0,,3.0,0.0,0.15,,3.0,41.0,5.5,13.1,,,,63.0,,,,28.76
JSDC1,10/15/2021 03:47 UTC,51.0,42.0,0.0,,2.0,0.0,0.15,,2.0,42.0,5.7,13.0,,,,198.0,,,,28.53
JSDC1,10/15/2021 04:47 UTC,48.0,48.0,3.0,308.0,4.0,0.0,0.15,,4.0,39.0,5.8,13.0,,,,347.0,,NW,,29.06
JSDC1,10/15/2021 05:47 UTC,47.0,50.0,3.0,331.0,4.0,0.0,0.15,,4.0,39.0,6.0,13.0,,,,344.0,,NNW,,29.15
JSDC1,10/15/2021 06:47 UTC,47.0,48.0,3.0,333.0,5.0,0.0,0.15,,5.0,39.0,6.3,12.9,,,,317.0,,NNW,,28.14
JSDC1,10/15/2021 07:47 UTC,48.0,46.0,4.0,335.0,5.0,0.0,0.15,,5.0,39.0,6.6,12.9,,,,324.0,,NNW,,28.02
JSDC1,10/15/2021 08:47 UTC,48.0,43.0,3.0,318.0,4.0,0.0,0.15,,4.0,40.0,6.8,12.9,,,,315.0,,NW,,26.37
JSDC1,10/15/2021 09:47 UTC,47.0,45.0,4.0,323.0,4.0,0.0,0.15,,4.0,39.0,7.1,12.9,,,,325.0,,NW,,26.57
JSDC1,10/15/2021 10:47 UTC,47.0,44.0,3.0,312.0,5.0,0.0,0.15,,5.0,38.0,7.3,12.8,,,,312.0,,NW,,26.02
JSDC1,10/15/2021 11:47 UTC,48.0,42.0,3.0,316.0,5.0,0.0,0.15,,5.0,39.0,7.3,12.8,,,,340.0,,NW,,25.8
JSDC1,10/15/2021 12:47 UTC,46.0,43.0,4.0,317.0,5.99,0.0,0.15,,5.99,39.0,7.7,12.8,,,,316.0,,NW,,24.55
JSDC1,10/15/2021 13:47 UTC,48.0,38.0,4.0,323.0,5.0,0.0,0.15,,5.0,41.0,7.9,12.8,,,,337.0,,NW,,23.39
JSDC1,10/15/2021 14:47 UTC,49.0,36.0,4.0,331.0,5.0,8.0,0.15,,5.0,42.0,8.1,12.8,,67.0,41.0,327.0,,NNW,,23.0
JSDC1,10/15/2021 15:47 UTC,56.0,29.0,4.0,331.0,5.0,175.0,0.15,,5.0,63.0,8.3,14.0,,,,330.0,,NNW,,24.0
JSDC1,10/15/2021 16:47 UTC,64.0,24.0,2.0,307.0,5.0,396.0,0.15,,5.0,76.0,7.6,13.6,,,,344.0,,NW,,26.36
JSDC1,10/15/2021 17:47 UTC,71.0,16.0,3.0,331.0,5.99,571.0,0.15,,5.99,84.0,7.0,13.4,,,,33.0,,NNW,,22.54
JSDC1,10/15/2021 18:47 UTC,73.0,15.0,4.0,3.0,8.0,689.0,0.15,,8.0,87.0,6.5,13.3,,,,345.0,,N,,22.65
JSDC1,10/15/2021 19:47 UTC,75.0,14.0,2.0,23.0,10.0,747.0,0.15,,10.0,89.0,6.1,13.4,,,,342.0,,NNE,,22.64
JSDC1,10/15/2021 20:47 UTC,74.0,16.0,5.0,210.0,16.0,737.0,0.15,,16.0,87.0,5.6,13.3,,,,133.0,,SSW,,24.99
JSDC1,10/15/2021 21:47 UTC,74.0,16.0,5.0,189.0,12.0,667.0,0.15,,12.0,85.0,5.6,13.3,,,,141.0,,S,,24.99
JSDC1,10/15/2021 22:47 UTC,74.0,16.0,4.0,191.0,11.0,540.0,0.15,,11.0,83.0,5.3,13.3,,,,213.0,,S,,24.99
JSDC1,10/15/2021 23:47 UTC,72.0,17.0,4.0,172.0,10.0,365.0,0.15,,10.0,79.0,5.1,13.4,,,,181.0,,S,,24.79
JSDC1,10/16/2021 00:47 UTC,67.0,20.0,4.0,172.0,9.0,171.0,0.15,,9.0,70.0,5.0,13.8,,,,169.0,,S,,24.52
JSDC1,10/16/2021 01:47 UTC,60.0,26.0,1.0,123.0,5.0,14.0,0.15,,5.0,51.0,5.0,13.2,,,,168.0,,ESE,,24.85
JSDC1,10/16/2021 02:47 UTC,56.0,30.0,2.0,330.0,3.0,0.0,0.15,,3.0,45.0,4.9,13.1,,,,330.0,,NNW,,24.81
JSDC1,10/16/2021 03:47 UTC,54.0,32.0,3.0,315.0,5.0,0.0,0.15,,5.0,46.0,4.9,13.0,,,,317.0,,NW,,24.61
JSDC1,10/16/2021 04:47 UTC,53.0,34.0,3.0,314.0,5.0,0.0,0.15,,5.0,44.0,5.2,13.0,,,,312.0,,NW,,25.18
JSDC1,10/16/2021 05:47 UTC,53.0,34.0,4.0,332.0,5.0,0.0,0.15,,5.0,45.0,5.4,12.9,,,,335.0,,NNW,,25.18
JSDC1,10/16/2021 06:47 UTC,52.0,34.0,4.0,325.0,5.0,0.0,0.15,,5.0,45.0,5.5,12.9,,,,341.0,,NW,,24.3
JSDC1,10/16/2021 07:47 UTC,52.0,35.0,3.0,326.0,5.0,0.0,0.15,,5.0,44.0,5.6,12.9,,,,318.0,,NW,,24.99
JSDC1,10/16/2021 08:47 UTC,52.0,34.0,4.0,318.0,5.0,0.0,0.15,,5.0,45.0,5.8,12.9,,,,312.0,,NW,,24.3
JSDC1,10/16/2021 09:47 UTC,52.0,34.0,4.0,332.0,5.0,0.0,0.15,,5.0,45.0,5.9,12.8,,,,329.0,,NNW,,24.3
JSDC1,10/16/2021 10:47 UTC,51.0,36.0,4.0,324.0,5.0,0.0,0.15,,5.0,44.0,6.1,12.8,,,,333.0,,NW,,24.78
JSDC1,10/16/2021 11:47 UTC,51.0,36.0,4.0,326.0,5.0,0.0,0.15,,5.0,44.0,6.2,12.8,,,,324.0,,NW,,24.78
JSDC1,10/16/2021 12:47 UTC,51.0,35.0,5.0,327.0,5.99,0.0,0.15,,5.99,44.0,6.3,12.8,,,,324.0,,NNW,,24.1
JSDC1,10/16/2021 13:47 UTC,51.0,35.0,3.0,334.0,5.99,0.0,0.15,,5.99,43.0,6.5,12.8,,,,314.0,,NNW,,24.1
JSDC1,10/16/2021 14:47 UTC,51.0,35.0,4.0,324.0,5.0,9.0,0.15,,5.0,45.0,6.6,12.8,,76.0,48.0,312.0,,NW,,24.1
JSDC1,10/16/2021 15:47 UTC,59.0,28.0,3.0,321.0,5.99,169.0,0.15,,5.99,65.0,7.0,14.0,,,,326.0,,NW,,25.77
JSDC1,10/16/2021 16:47 UTC,70.0,21.0,1.0,158.0,5.0,383.0,0.15,,5.0,80.0,6.5,13.4,,,,165.0,,SSE,,28.21
JSDC1,10/16/2021 17:47 UTC,72.0,18.0,4.0,163.0,10.0,556.0,0.15,,10.0,84.0,6.0,13.4,,,,183.0,,SSE,,26.16
JSDC1,10/16/2021 18:47 UTC,72.0,17.0,5.99,189.0,12.0,677.0,0.15,,12.0,86.0,5.6,13.3,,,,183.0,,S,,24.79
JSDC1,10/16/2021 19:47 UTC,75.0,15.0,5.0,166.0,11.0,735.0,0.15,,11.0,88.0,5.4,13.3,,,,182.0,,SSE,,24.27
JSDC1,10/16/2021 20:47 UTC,78.0,14.0,3.0,153.0,10.0,727.0,0.15,,10.0,90.0,5.2,13.3,,,,169.0,,SSE,,25.05
JSDC1,10/16/2021 21:47 UTC,76.0,16.0,5.99,164.0,14.01,655.0,0.15,,14.01,86.0,4.8,13.4,,,,178.0,,SSE,,26.62
JSDC1,10/16/2021 22:47 UTC,75.0,17.0,5.0,183.0,11.0,525.0,0.15,,11.0,84.0,4.8,13.4,,,,180.0,,S,,27.26
JSDC1,10/16/2021 23:47 UTC,73.0,18.0,4.0,163.0,11.0,351.0,0.15,,11.0,80.0,4.7,13.3,,,,196.0,,SSE,,26.99
JSDC1,10/17/2021 00:47 UTC,69.0,20.0,4.0,179.0,10.0,159.0,0.15,,10.0,71.0,4.6,13.4,,,,181.0,,S,,26.19
JSDC1,10/17/2021 01:47 UTC,63.0,24.0,2.0,164.0,5.0,13.0,0.15,,5.0,54.0,4.6,13.1,,,,188.0,,SSE,,25.5
JSDC1,10/17/2021 02:47 UTC,59.0,28.0,0.0,,2.0,0.0,0.15,,2.0,49.0,4.6,13.1,,,,151.0,,,,25.77
JSDC1,10/17/2021 03:47 UTC,56.0,32.0,3.0,318.0,4.0,0.0,0.15,,4.0,46.0,4.6,13.0,,,,330.0,,NW,,26.37
JSDC1,10/17/2021 04:47 UTC,58.0,30.0,3.0,308.0,5.0,0.0,0.15,,5.0,47.0,4.9,13.0,,,,312.0,,NW,,26.56
JSDC1,10/17/2021 05:47 UTC,56.0,31.0,2.0,311.0,4.0,0.0,0.15,,4.0,45.0,4.9,12.9,,,,298.0,,NW,,25.6
JSDC1,10/17/2021 06:47 UTC,57.0,30.0,2.0,340.0,4.0,0.0,0.15,,4.0,45.0,5.0,12.9,,,,350.0,,NNW,,25.69
JSDC1,10/17/2021 07:47 UTC,54.0,34.0,2.0,315.0,4.0,0.0,0.15,,4.0,43.0,5.1,12.8,,,,319.0,,NW,,26.07
JSDC1,10/17/2021 08:47 UTC,57.0,29.0,0.0,,3.0,0.0,0.15,,3.0,46.0,5.5,12.9,,,,302.0,,,,24.87
JSDC1,10/17/2021 09:47 UTC,57.0,27.0,0.0,,1.0,0.0,0.15,,1.0,45.0,5.6,12.8,,,,213.0,,,,23.17
JSDC1,10/17/2021 10:47 UTC,56.0,23.0,0.0,,2.0,0.0,0.15,,2.0,44.0,5.7,12.8,,,,175.0,,,,18.54
JSDC1,10/17/2021 11:47 UTC,55.0,23.0,0.0,,3.0,0.0,0.15,,3.0,44.0,5.8,12.8,,,,213.0,,,,17.69
JSDC1,10/17/2021 12:47 UTC,54.0,23.0,0.0,,2.0,0.0,0.15,,2.0,43.0,5.8,12.8,,,,221.0,,,,16.84
JSDC1,10/17/2021 13:47 UTC,55.0,21.0,0.0,,3.0,0.0,0.15,,3.0,43.0,5.9,12.8,,,,108.0,,,,15.6
JSDC1,10/17/2021 14:47 UTC,56.0,21.0,1.0,149.0,4.0,9.0,0.15,,4.0,45.0,6.1,12.8,,78.0,51.0,181.0,,SSE,,16.44
JSDC1,10/17/2021 15:47 UTC,62.0,19.0,1.0,185.0,4.0,154.0,0.15,,4.0,64.0,6.1,13.7,,,,180.0,,S,,19.15
JSDC1,10/17/2021 16:47 UTC,65.0,16.0,4.0,153.0,11.0,306.0,0.15,,11.0,70.0,6.3,13.5,,,,158.0,,SSE,,17.65
JSDC1,10/17/2021 17:47 UTC,67.0,15.0,5.0,162.0,13.0,393.0,0.15,,13.0,74.0,5.8,13.5,,,,140.0,,SSE,,17.79
JSDC1,10/17/2021 18:47 UTC,67.0,16.0,8.0,184.0,16.0,591.0,0.15,,16.0,75.0,5.3,13.6,,,,203.0,,S,,19.28
JSDC1,10/17/2021 19:47 UTC,71.0,15.0,5.99,152.0,20.0,655.0,0.15,,20.0,84.0,5.0,13.3,,,,182.0,,SSE,,21.03
JSDC1,10/17/2021 20:47 UTC,69.0,14.0,8.0,173.0,19.0,596.0,0.15,,19.0,77.0,4.7,13.3,,,,191.0,,S,,17.82
JSDC1,10/17/2021 21:47 UTC,70.0,14.0,9.0,168.0,23.0,648.0,0.15,,23.0,80.0,4.7,13.3,,,,195.0,,SSE,,18.62
